market,feature_set,model,horizon_step,pairs,seeds,price_rmse_delta_mean,price_rmse_delta_std,price_rmse_delta_pct_mean,price_rmse_delta_pct_std,price_rmse_candidate_wins,price_mae_delta_mean,price_mae_delta_std,price_mae_delta_pct_mean,price_mae_delta_pct_std,price_mae_candidate_wins,rmse_delta_mean,rmse_delta_std,rmse_delta_pct_mean,rmse_delta_pct_std,rmse_candidate_wins,mae_delta_mean,mae_delta_std,mae_delta_pct_mean,mae_delta_pct_std,mae_candidate_wins
bist100,close,cnn1d,11,5,5,75.68365182495509,170.14366263400458,7.884790059854312,17.57025663877712,3,64.311631677687,106.20457126908757,9.978890926633138,16.84584831931591,1,0.007797670071202914,0.030716442324485886,8.161771098575453,26.40540449760551,3,0.00790574125565766,0.01671055809271042,10.83177672205699,22.461092325078187,2
bist100,close,cnn1d,12,5,5,85.86262931841398,185.39059731524233,8.556645916010577,18.247939576977277,3,78.19950656906965,107.30034791417552,11.034483473983384,16.007034775553997,1,0.009143269663564584,0.03377384607734831,8.9434941601622,27.247898112772276,3,0.009721389092188582,0.017870315257071116,11.948732599282996,22.368140983287347,1
bist100,close,cnn1d,16,5,5,122.6536131594502,209.27606596609294,9.063301563387004,16.102515926471426,2,95.10607400431681,117.85252116287091,9.901627127959532,12.588245025327625,1,0.013788722607591203,0.042489805781778245,9.745836813489664,26.01246745025258,3,0.012952864807054116,0.01797865613117537,11.309201094303335,16.481316267345232,1
bist100,close,cnn1d,17,5,5,130.63428991379692,214.67713548615342,9.1510589054102,15.687663091404689,2,96.59501490342879,135.97149484514347,9.616217071182199,13.688129258941919,1,0.014364786976406363,0.04499303371518323,9.64071789716925,26.07128816545964,3,0.012943427281730239,0.020896731548073682,10.87424732924212,18.132662321671685,1
bist100,close,cnn1d,14,5,5,109.20563249922479,202.80039387758828,9.302997725286922,17.639056582774977,2,81.17115277379405,125.96623228400058,9.79699252122438,15.643703941996481,1,0.011590437784303572,0.03848153238136996,9.599415636971582,27.070243219939947,3,0.010287420603000974,0.019872289445384474,10.727904633873163,21.003642677026154,1
bist100,close,cnn1d,20,5,5,152.92339645317765,221.68773654574628,9.399760076099557,14.148276893943407,2,108.43669985278379,145.42899682101822,9.39221008590552,12.497586898760032,1,0.01841095719941254,0.04973482434170816,10.506798302746708,25.095485196061485,3,0.016162191857567742,0.01864043111278355,11.474939306283417,13.912171382116515,1
bist100,close,cnn1d,19,5,5,148.2992284057271,219.25745410896056,9.423072401306063,14.406717675447716,2,102.98572206481731,136.8851853824757,9.048593315971997,12.062736579013913,1,0.01665652470645093,0.04842711084940647,9.970016316639608,25.213950621977403,3,0.014405291257573852,0.01924925907413832,10.477836996523198,14.735056520446097,1
bist100,close,cnn1d,18,5,5,143.90610333165654,222.8804863707006,9.502198910294613,15.263295285248061,2,99.55991424060039,149.49660035875644,9.286478633412127,13.908352985731943,1,0.015736898860042963,0.04717979561743941,9.849576333587013,25.712986844762312,3,0.013509323903822612,0.021392879236354682,10.565390249079984,17.283183058945262,1
bist100,close,cnn1d,15,5,5,122.11245748913834,209.57711189047157,9.856637237863511,17.611792027186638,2,93.11963985377902,122.107685832605,10.631451577973323,14.51540073420639,1,0.013255475113269664,0.04061006266500054,10.358358663023864,27.48804126518155,3,0.012255428869704581,0.018575613905032252,11.900548591436786,18.953140184784203,1
bist100,close,cnn1d,13,5,5,111.46399118074207,189.66340335377535,10.351968984321996,18.07715257249499,2,84.81461415926205,111.4190908832967,11.01246103312548,15.308475230412233,1,0.011909318832834795,0.036132216276620305,10.633914623355988,27.885852204650483,3,0.010686845860251778,0.018695452844605057,11.993418687890554,21.718422664435217,1
